2.8,-4.9,-69.5294
2.9,-4.9,-69.5728
3.0,-4.9,-69.6173
3.1,-4.9,-69.6629
3.2,-4.9,-69.7096
3.3,-4.9,-69.7573
3.4,-4.9,-69.8059
3.5,-4.9,-69.8553
3.6,-4.9,-69.9057
3.7,-4.9,-69.9568
3.8,-4.9,-70.0086
3.9,-4.9,-70.0611
4.0,-4.9,-70.1143
4.1,-4.9,-70.168
4.2,-4.9,-70.2223
4.3,-4.9,-70.2771
4.4,-4.9,-70.3324
4.5,-4.9,-70.3881
4.6,-4.9,-70.4442
4.7,-4.9,-70.5006
4.8,-4.9,-70.5573
4.9,-4.9,-70.6144
-5.0,-4.8,-71.0781
-4.9,-4.8,-71.0187
-4.8,-4.8,-70.9594
-4.7,-4.8,-70.9001
-4.6,-4.8,-70.8408
-4.5,-4.8,-70.7816
-4.4,-4.8,-70.7226
-4.3,-4.8,-70.6637
-4.2,-4.8,-70.6049
-4.1,-4.8,-70.5464
-4.0,-4.8,-70.4881
-3.9,-4.8,-70.43
-3.8,-4.8,-70.3723
-3.7,-4.8,-70.3149
-3.6,-4.8,-70.2578
-3.5,-4.8,-70.2012
-3.4,-4.8,-70.145
-3.3,-4.8,-70.0893
-3.2,-4.8,-70.0342
-3.1,-4.8,-69.9796
-3.0,-4.8,-69.9257
-2.9,-4.8,-69.8724
-2.8,-4.8,-69.8199
-2.7,-4.8,-69.7682
-2.6,-4.8,-69.7173
-2.5,-4.8,-69.6672
-2.4,-4.8,-69.6181
-2.3,-4.8,-69.57
-2.2,-4.8,-69.523
-2.1,-4.8,-69.4771
-2.0,-4.8,-69.4323
-1.9,-4.8,-69.3888
-1.8,-4.8,-69.3465
-1.7,-4.8,-69.3057
-1.6,-4.8,-69.2662
-1.5,-4.8,-69.2282
-1.4,-4.8,-69.1917
-1.3,-4.8,-69.1568
-1.2,-4.8,-69.1235
-1.1,-4.8,-69.0919
-1.0,-4.8,-69.0621
-0.9,-4.8,-69.0341
-0.8,-4.8,-69.0079
-0.7,-4.8,-68.9836
-0.6,-4.8,-68.9613
-0.5,-4.8,-68.941
-0.4,-4.8,-68.9227
-0.3,-4.8,-68.9064
-0.2,-4.8,-68.8923
-0.1,-4.8,-68.8803
-0.0,-4.8,-68.8704
0.1,-4.8,-68.8627
0.2,-4.8,-68.8571
0.3,-4.8,-68.8538
0.4,-4.8,-68.8527
0.5,-4.8,-68.8537
0.6,-4.8,-68.857
0.7,-4.8,-68.8624
0.8,-4.8,-68.8701
0.9,-4.8,-68.8799
1.0,-4.8,-68.8919
1.1,-4.8,-68.9059
1.2,-4.8,-68.9221
1.3,-4.8,-68.9404
1.4,-4.8,-68.9606
1.5,-4.8,-68.9829
1.6,-4.8,-69.0071
1.7,-4.8,-69.0332
1.8,-4.8,-69.0612
1.9,-4.8,-69.0909
2.0,-4.8,-69.1224
2.1,-4.8,-69.1556
2.2,-4.8,-69.1905
2.3,-4.8,-69.2269
2.4,-4.8,-69.2649
2.5,-4.8,-69.3043
2.6,-4.8,-69.3452
2.7,-4.8,-69.3874
2.8,-4.8,-69.4309
2.9,-4.8,-69.4756
3.0,-4.8,-69.5215
3.1,-4.8,-69.5685
3.2,-4.8,-69.6166
3.3,-4.8,-69.6656
3.4,-4.8,-69.7156
3.5,-4.8,-69.7665
3.6,-4.8,-69.8182
3.7,-4.8,-69.8707
3.8,-4.8,-69.924
3.9,-4.8,-69.9779
4.0,-4.8,-70.0324
4.1,-4.8,-70.0875
4.2,-4.8,-70.1432
4.3,-4.8,-70.1994
4.4,-4.8,-70.256
4.5,-4.8,-70.313
4.6,-4.8,-70.3704
4.7,-4.8,-70.4282
4.8,-4.8,-70.4862
4.9,-4.8,-70.5445
-5.0,-4.7,-71.0189
-4.9,-4.7,-70.9584
-4.8,-4.7,-70.8979
-4.7,-4.7,-70.8374
-4.6,-4.7,-70.777
-4.5,-4.7,-70.7166
-4.4,-4.7,-70.6563
-4.3,-4.7,-70.5962
-4.2,-4.7,-70.5362
-4.1,-4.7,-70.4763
-4.0,-4.7,-70.4167
-3.9,-4.7,-70.3573
-3.8,-4.7,-70.2983
-3.7,-4.7,-70.2395
-3.6,-4.7,-70.1811
-3.5,-4.7,-70.1231
-3.4,-4.7,-70.0655
-3.3,-4.7,-70.0084
-3.2,-4.7,-69.9518
-3.1,-4.7,-69.8958
-3.0,-4.7,-69.8404
-2.9,-4.7,-69.7857
-2.8,-4.7,-69.7318
-2.7,-4.7,-69.6785
-2.6,-4.7,-69.6262
-2.5,-4.7,-69.5747
-2.4,-4.7,-69.5241
-2.3,-4.7,-69.4746
-2.2,-4.7,-69.4261
-2.1,-4.7,-69.3788
-2.0,-4.7,-69.3326
-1.9,-4.7,-69.2877
-1.8,-4.7,-69.2441
-1.7,-4.7,-69.2019
-1.6,-4.7,-69.1611
-1.5,-4.7,-69.1218
-1.4,-4.7,-69.084
-1.3,-4.7,-69.0479
-1.2,-4.7,-69.0135
-1.1,-4.7,-68.9808
-1.0,-4.7,-68.9499
-0.9,-4.7,-68.9209
-0.8,-4.7,-68.8938
-0.7,-4.7,-68.8687
-0.6,-4.7,-68.8455
-0.5,-4.7,-68.8244
-0.4,-4.7,-68.8054
-0.3,-4.7,-68.7886
-0.2,-4.7,-68.7739
-0.1,-4.7,-68.7614
-0.0,-4.7,-68.7512
0.1,-4.7,-68.7432
0.2,-4.7,-68.7374
0.3,-4.7,-68.734
0.4,-4.7,-68.7328
0.5,-4.7,-68.7339
0.6,-4.7,-68.7373
0.7,-4.7,-68.7429
0.8,-4.7,-68.7509
0.9,-4.7,-68.7611
1.0,-4.7,-68.7735
1.1,-4.7,-68.7881
1.2,-4.7,-68.8049
1.3,-4.7,-68.8238
1.4,-4.7,-68.8448
1.5,-4.7,-68.8679
1.6,-4.7,-68.893
1.7,-4.7,-68.92
1.8,-4.7,-68.949
1.9,-4.7,-68.9798
2.0,-4.7,-69.0124
2.1,-4.7,-69.0468
2.2,-4.7,-69.0828
2.3,-4.7,-69.1205
2.4,-4.7,-69.1598
2.5,-4.7,-69.2005
2.6,-4.7,-69.2427
2.7,-4.7,-69.2863
2.8,-4.7,-69.3311
2.9,-4.7,-69.3773
3.0,-4.7,-69.4246
3.1,-4.7,-69.473
3.2,-4.7,-69.5225
3.3,-4.7,-69.573
3.4,-4.7,-69.6245
3.5,-4.7,-69.6768
3.6,-4.7,-69.73
3.7,-4.7,-69.784
3.8,-4.7,-69.8386
3.9,-4.7,-69.894
4.0,-4.7,-69.95
4.1,-4.7,-70.0065
4.2,-4.7,-70.0636
4.3,-4.7,-70.1212
4.4,-4.7,-70.1792
4.5,-4.7,-70.2376
4.6,-4.7,-70.2963
4.7,-4.7,-70.3554
4.8,-4.7,-70.4148
4.9,-4.7,-70.4744
-5.0,-4.6,-70.9597
-4.9,-4.6,-70.898
-4.8,-4.6,-70.8364
-4.7,-4.6,-70.7747
-4.6,-4.6,-70.713
-4.5,-4.6,-70.6514
-4.4,-4.6,-70.5899
-4.3,-4.6,-70.5285
-4.2,-4.6,-70.4672
-4.1,-4.6,-70.406
-4.0,-4.6,-70.3451
-3.9,-4.6,-70.2844
-3.8,-4.6,-70.2239
-3.7,-4.6,-70.1637
-3.6,-4.6,-70.1039
-3.5,-4.6,-70.0445
-3.4,-4.6,-69.9855
-3.3,-4.6,-69.9269
-3.2,-4.6,-69.8689
-3.1,-4.6,-69.8114
-3.0,-4.6,-69.7545
-2.9,-4.6,-69.6983
-2.8,-4.6,-69.6428
-2.7,-4.6,-69.5881
-2.6,-4.6,-69.5342
-2.5,-4.6,-69.4812
-2.4,-4.6,-69.4291
-2.3,-4.6,-69.3781
-2.2,-4.6,-69.3281
-2.1,-4.6,-69.2793
-2.0,-4.6,-69.2317
-1.9,-4.6,-69.1853
-1.8,-4.6,-69.1403
-1.7,-4.6,-69.0966
-1.6,-4.6,-69.0545
-1.5,-4.6,-69.0138
-1.4,-4.6,-68.9748
-1.3,-4.6,-68.9374
-1.2,-4.6,-68.9018
-1.1,-4.6,-68.8679
-1.0,-4.6,-68.8359
-0.9,-4.6,-68.8059
-0.8,-4.6,-68.7778
-0.7,-4.6,-68.7517
-0.6,-4.6,-68.7277
-0.5,-4.6,-68.7058
-0.4,-4.6,-68.6861
-0.3,-4.6,-68.6686
-0.2,-4.6,-68.6533
-0.1,-4.6,-68.6404
-0.0,-4.6,-68.6297
0.1,-4.6,-68.6214
0.2,-4.6,-68.6154
0.3,-4.6,-68.6118
0.4,-4.6,-68.6106
0.5,-4.6,-68.6118
0.6,-4.6,-68.6153
0.7,-4.6,-68.6212
0.8,-4.6,-68.6294
0.9,-4.6,-68.64
1.0,-4.6,-68.6529
1.1,-4.6,-68.6681
1.2,-4.6,-68.6855
1.3,-4.6,-68.7051
1.4,-4.6,-68.7269
1.5,-4.6,-68.7509
1.6,-4.6,-68.7769
1.7,-4.6,-68.8049
1.8,-4.6,-68.8349
1.9,-4.6,-68.8669
2.0,-4.6,-68.9007
2.1,-4.6,-68.9362
2.2,-4.6,-68.9736
2.3,-4.6,-69.0125
2.4,-4.6,-69.0531
2.5,-4.6,-69.0952
2.6,-4.6,-69.1388
2.7,-4.6,-69.1838
2.8,-4.6,-69.2301
2.9,-4.6,-69.2777
3.0,-4.6,-69.3265
3.1,-4.6,-69.3765
3.2,-4.6,-69.4275
3.3,-4.6,-69.4795
3.4,-4.6,-69.5325
3.5,-4.6,-69.5863
3.6,-4.6,-69.641
3.7,-4.6,-69.6965
3.8,-4.6,-69.7527
3.9,-4.6,-69.8095
4.0,-4.6,-69.867
4.1,-4.6,-69.925
4.2,-4.6,-69.9835
4.3,-4.6,-70.0425
4.4,-4.6,-70.102
4.5,-4.6,-70.1618
4.6,-4.6,-70.2219
4.7,-4.6,-70.2824
4.8,-4.6,-70.3431
4.9,-4.6,-70.4041
-5.0,-4.5,-70.9005
-4.9,-4.5,-70.8377
-4.8,-4.5,-70.7748
-4.7,-4.5,-70.712
-4.6,-4.5,-70.6491
-4.5,-4.5,-70.5862
-4.4,-4.5,-70.5234
-4.3,-4.5,-70.4607
-4.2,-4.5,-70.3981
-4.1,-4.5,-70.3356
-4.0,-4.5,-70.2733
-3.9,-4.5,-70.2111
-3.8,-4.5,-70.1493
-3.7,-4.5,-70.0877
-3.6,-4.5,-70.0264
-3.5,-4.5,-69.9655
-3.4,-4.5,-69.905
-3.3,-4.5,-69.8449
-3.2,-4.5,-69.7853
-3.1,-4.5,-69.7263
-3.0,-4.5,-69.6679
-2.9,-4.5,-69.6101
-2.8,-4.5,-69.5531
-2.7,-4.5,-69.4968
-2.6,-4.5,-69.4413
-2.5,-4.5,-69.3868
-2.4,-4.5,-69.3331
-2.3,-4.5,-69.2805
-2.2,-4.5,-69.229
-2.1,-4.5,-69.1786
-2.0,-4.5,-69.1294
-1.9,-4.5,-69.0816
-1.8,-4.5,-69.035
-1.7,-4.5,-68.9899
-1.6,-4.5,-68.9463
-1.5,-4.5,-68.9043
-1.4,-4.5,-68.8639
-1.3,-4.5,-68.8252
-1.2,-4.5,-68.7883
-1.1,-4.5,-68.7532
-1.0,-4.5,-68.72
-0.9,-4.5,-68.6888
-0.8,-4.5,-68.6597
-0.7,-4.5,-68.6326
-0.6,-4.5,-68.6077
-0.5,-4.5,-68.585
-0.4,-4.5,-68.5645
-0.3,-4.5,-68.5463
-0.2,-4.5,-68.5305
-0.1,-4.5,-68.517
-0.0,-4.5,-68.5059
0.1,-4.5,-68.4973
0.2,-4.5,-68.4911
0.3,-4.5,-68.4873
0.4,-4.5,-68.4861
0.5,-4.5,-68.4873
0.6,-4.5,-68.4909
0.7,-4.5,-68.4971
0.8,-4.5,-68.5056
0.9,-4.5,-68.5166
1.0,-4.5,-68.53
1.1,-4.5,-68.5458
1.2,-4.5,-68.5639
1.3,-4.5,-68.5843
1.4,-4.5,-68.6069
1.5,-4.5,-68.6318
1.6,-4.5,-68.6588
1.7,-4.5,-68.6878
1.8,-4.5,-68.719
1.9,-4.5,-68.7521
2.0,-4.5,-68.7871
2.1,-4.5,-68.824
2.2,-4.5,-68.8626
2.3,-4.5,-68.9029
2.4,-4.5,-68.9449
2.5,-4.5,-68.9885
2.6,-4.5,-69.0335
2.7,-4.5,-69.08
2.8,-4.5,-69.1279
2.9,-4.5,-69.177
3.0,-4.5,-69.2273
3.1,-4.5,-69.2788
3.2,-4.5,-69.3314
3.3,-4.5,-69.385
3.4,-4.5,-69.4395
3.5,-4.5,-69.495
3.6,-4.5,-69.5512
3.7,-4.5,-69.6083
3.8,-4.5,-69.666
3.9,-4.5,-69.7244
4.0,-4.5,-69.7834
4.1,-4.5,-69.8429
4.2,-4.5,-69.903
4.3,-4.5,-69.9635
4.4,-4.5,-70.0244
4.5,-4.5,-70.0857
4.6,-4.5,-70.1473
4.7,-4.5,-70.2091
4.8,-4.5,-70.2712
4.9,-4.5,-70.3335
-5.0,-4.4,-70.8414
-4.9,-4.4,-70.7774
-4.8,-4.4,-70.7133
-4.7,-4.4,-70.6492
-4.6,-4.4,-70.5851
-4.5,-4.4,-70.521
-4.4,-4.4,-70.4568
-4.3,-4.4,-70.3928
-4.2,-4.4,-70.3288
-4.1,-4.4,-70.2649
-4.0,-4.4,-70.2012
-3.9,-4.4,-70.1377
-3.8,-4.4,-70.0743
-3.7,-4.4,-70.0113
-3.6,-4.4,-69.9485
-3.5,-4.4,-69.8861
-3.4,-4.4,-69.824
-3.3,-4.4,-69.7624
-3.2,-4.4,-69.7013
-3.1,-4.4,-69.6407
-3.0,-4.4,-69.5806
-2.9,-4.4,-69.5213
-2.8,-4.4,-69.4626
-2.7,-4.4,-69.4047
-2.6,-4.4,-69.3476
-2.5,-4.4,-69.2914
-2.4,-4.4,-69.2361
-2.3,-4.4,-69.1819
-2.2,-4.4,-69.1287
-2.1,-4.4,-69.0767
-2.0,-4.4,-69.0259
-1.9,-4.4,-68.9765
-1.8,-4.4,-68.9284
-1.7,-4.4,-68.8817
-1.6,-4.4,-68.8366
-1.5,-4.4,-68.7931
-1.4,-4.4,-68.7513
-1.3,-4.4,-68.7112
-1.2,-4.4,-68.6729
-1.1,-4.4,-68.6365
-1.0,-4.4,-68.6021
-0.9,-4.4,-68.5698
-0.8,-4.4,-68.5395
-0.7,-4.4,-68.5114
-0.6,-4.4,-68.4855
-0.5,-4.4,-68.4619
-0.4,-4.4,-68.4406
-0.3,-4.4,-68.4217
-0.2,-4.4,-68.4053
-0.1,-4.4,-68.3912
-0.0,-4.4,-68.3797
0.1,-4.4,-68.3707
0.2,-4.4,-68.3643
0.3,-4.4,-68.3604
0.4,-4.4,-68.3591
0.5,-4.4,-68.3603
0.6,-4.4,-68.3641
0.7,-4.4,-68.3705
0.8,-4.4,-68.3794
0.9,-4.4,-68.3908
1.0,-4.4,-68.4048
1.1,-4.4,-68.4211
1.2,-4.4,-68.44
1.3,-4.4,-68.4612
1.4,-4.4,-68.4847
1.5,-4.4,-68.5105
1.6,-4.4,-68.5385
1.7,-4.4,-68.5687
1.8,-4.4,-68.601
1.9,-4.4,-68.6354
2.0,-4.4,-68.6717
2.1,-4.4,-68.7099
2.2,-4.4,-68.7499
2.3,-4.4,-68.7917
2.4,-4.4,-68.8352
2.5,-4.4,-68.8802
2.6,-4.4,-68.9268
2.7,-4.4,-68.9749
2.8,-4.4,-69.0243
2.9,-4.4,-69.075
3.0,-4.4,-69.127
3.1,-4.4,-69.1801
3.2,-4.4,-69.2343
3.3,-4.4,-69.2896
3.4,-4.4,-69.3457
3.5,-4.4,-69.4028
3.6,-4.4,-69.4607
3.7,-4.4,-69.5193
3.8,-4.4,-69.5787
3.9,-4.4,-69.6387
4.0,-4.4,-69.6993
4.1,-4.4,-69.7604
4.2,-4.4,-69.822
4.3,-4.4,-69.884
4.4,-4.4,-69.9465
4.5,-4.4,-70.0092
4.6,-4.4,-70.0723
4.7,-4.4,-70.1356
4.8,-4.4,-70.1991
4.9,-4.4,-70.2629
-5.0,-4.3,-70.7824
-4.9,-4.3,-70.7172
-4.8,-4.3,-70.6519
-4.7,-4.3,-70.5865
-4.6,-4.3,-70.5211
-4.5,-4.3,-70.4557
-4.4,-4.3,-70.3902
-4.3,-4.3,-70.3248
-4.2,-4.3,-70.2594
-4.1,-4.3,-70.1941
-4.0,-4.3,-70.129
-3.9,-4.3,-70.064
-3.8,-4.3,-69.9992
-3.7,-4.3,-69.9346
-3.6,-4.3,-69.8703
-3.5,-4.3,-69.8063
-3.4,-4.3,-69.7426
-3.3,-4.3,-69.6794
-3.2,-4.3,-69.6167
-3.1,-4.3,-69.5544
-3.0,-4.3,-69.4928
-2.9,-4.3,-69.4317
-2.8,-4.3,-69.3713
-2.7,-4.3,-69.3117
-2.6,-4.3,-69.2529
-2.5,-4.3,-69.195
-2.4,-4.3,-69.1381
-2.3,-4.3,-69.0821
-2.2,-4.3,-69.0273
-2.1,-4.3,-68.9736
-2.0,-4.3,-68.9211
-1.9,-4.3,-68.87
-1.8,-4.3,-68.8203
-1.7,-4.3,-68.772
-1.6,-4.3,-68.7253
-1.5,-4.3,-68.6803
-1.4,-4.3,-68.6369
-1.3,-4.3,-68.5953
-1.2,-4.3,-68.5557
-1.1,-4.3,-68.5179
-1.0,-4.3,-68.4822
-0.9,-4.3,-68.4486
-0.8,-4.3,-68.4171
-0.7,-4.3,-68.3879
-0.6,-4.3,-68.361
-0.5,-4.3,-68.3365
-0.4,-4.3,-68.3144
-0.3,-4.3,-68.2947
-0.2,-4.3,-68.2776
-0.1,-4.3,-68.263
-0.0,-4.3,-68.251
0.1,-4.3,-68.2416
0.2,-4.3,-68.2349
0.3,-4.3,-68.2309
0.4,-4.3,-68.2295
0.5,-4.3,-68.2308
0.6,-4.3,-68.2347
0.7,-4.3,-68.2414
0.8,-4.3,-68.2506
0.9,-4.3,-68.2626
1.0,-4.3,-68.277
1.1,-4.3,-68.2941
1.2,-4.3,-68.3137
1.3,-4.3,-68.3357
1.4,-4.3,-68.3602
1.5,-4.3,-68.387
1.6,-4.3,-68.4162
1.7,-4.3,-68.4475
1.8,-4.3,-68.4811
1.9,-4.3,-68.5167
2.0,-4.3,-68.5544
2.1,-4.3,-68.594
2.2,-4.3,-68.6355
2.3,-4.3,-68.6788
2.4,-4.3,-68.7238
2.5,-4.3,-68.7705
2.6,-4.3,-68.8187
2.7,-4.3,-68.8684
2.8,-4.3,-68.9194
2.9,-4.3,-68.9719
3.0,-4.3,-69.0255
3.1,-4.3,-69.0803
3.2,-4.3,-69.1362
3.3,-4.3,-69.1932
3.4,-4.3,-69.251
3.5,-4.3,-69.3098
3.6,-4.3,-69.3694
3.7,-4.3,-69.4297
3.8,-4.3,-69.4907
3.9,-4.3,-69.5524
4.0,-4.3,-69.6146
4.1,-4.3,-69.6774
4.2,-4.3,-69.7406
4.3,-4.3,-69.8042
4.4,-4.3,-69.8682
4.5,-4.3,-69.9325
4.6,-4.3,-69.997
4.7,-4.3,-70.0619
4.8,-4.3,-70.1269
4.9,-4.3,-70.192
-5.0,-4.2,-70.7235
-4.9,-4.2,-70.6571
-4.8,-4.2,-70.5905
-4.7,-4.2,-70.5239
-4.6,-4.2,-70.4572
-4.5,-4.2,-70.3904
-4.4,-4.2,-70.3236
-4.3,-4.2,-70.2568
-4.2,-4.2,-70.19
-4.1,-4.2,-70.1232
-4.0,-4.2,-70.0566
-3.9,-4.2,-69.9901
-3.8,-4.2,-69.9237
-3.7,-4.2,-69.8576
-3.6,-4.2,-69.7917
-3.5,-4.2,-69.7261
-3.4,-4.2,-69.6609
-3.3,-4.2,-69.596
-3.2,-4.2,-69.5315
-3.1,-4.2,-69.4676
-3.0,-4.2,-69.4042
-2.9,-4.2,-69.3415
-2.8,-4.2,-69.2794
-2.7,-4.2,-69.218
-2.6,-4.2,-69.1574
-2.5,-4.2,-69.0977
-2.4,-4.2,-69.039
-2.3,-4.2,-68.9813
-2.2,-4.2,-68.9247
-2.1,-4.2,-68.8692
-2.0,-4.2,-68.815
-1.9,-4.2,-68.7621
-1.8,-4.2,-68.7107
-1.7,-4.2,-68.6607
-1.6,-4.2,-68.6124
-1.5,-4.2,-68.5657
-1.4,-4.2,-68.5207
-1.3,-4.2,-68.4776
-1.2,-4.2,-68.4365
-1.1,-4.2,-68.3973
-1.0,-4.2,-68.3602
-0.9,-4.2,-68.3253
-0.8,-4.2,-68.2926
-0.7,-4.2,-68.2622
-0.6,-4.2,-68.2342
-0.5,-4.2,-68.2087
-0.4,-4.2,-68.1856
-0.3,-4.2,-68.1652
-0.2,-4.2,-68.1473
-0.1,-4.2,-68.1321
-0.0,-4.2,-68.1196
0.1,-4.2,-68.1099
0.2,-4.2,-68.1029
0.3,-4.2,-68.0987
0.4,-4.2,-68.0972
0.5,-4.2,-68.0986
0.6,-4.2,-68.1027
0.7,-4.2,-68.1096
0.8,-4.2,-68.1193
0.9,-4.2,-68.1317
1.0,-4.2,-68.1468
1.1,-4.2,-68.1645
1.2,-4.2,-68.1849
1.3,-4.2,-68.2079
1.4,-4.2,-68.2333
1.5,-4.2,-68.2612
1.6,-4.2,-68.2915
1.7,-4.2,-68.3242
1.8,-4.2,-68.359
1.9,-4.2,-68.396
2.0,-4.2,-68.4351
2.1,-4.2,-68.4763
2.2,-4.2,-68.5193
2.3,-4.2,-68.5642
2.4,-4.2,-68.6108
2.5,-4.2,-68.6591
2.6,-4.2,-68.709
2.7,-4.2,-68.7604
2.8,-4.2,-68.8133
2.9,-4.2,-68.8674
3.0,-4.2,-68.9228
3.1,-4.2,-68.9794
3.2,-4.2,-69.0371
3.3,-4.2,-69.0958
3.4,-4.2,-69.1555
3.5,-4.2,-69.216
3.6,-4.2,-69.2773
3.7,-4.2,-69.3394
3.8,-4.2,-69.4022
3.9,-4.2,-69.4655
4.0,-4.2,-69.5295
4.1,-4.2,-69.5939
4.2,-4.2,-69.6587
4.3,-4.2,-69.724
4.4,-4.2,-69.7896
4.5,-4.2,-69.8555
4.6,-4.2,-69.9216
4.7,-4.2,-69.9879
4.8,-4.2,-70.0544
4.9,-4.2,-70.1211
-5.0,-4.1,-70.6647
-4.9,-4.1,-70.5971
-4.8,-4.1,-70.5293
-4.7,-4.1,-70.4613
-4.6,-4.1,-70.3933
-4.5,-4.1,-70.3251
-4.4,-4.1,-70.2569
-4.3,-4.1,-70.1887
